127.0.0.1 - - [13/Feb/2018:22:20:51 +0800] "GET / HTTP/1.1" 200 27249
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:20 +0800] "GET /jsutils/img/com/line_bar.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:20 +0800] "GET /jsutils/img/com/bg_bar.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:20 +0800] "GET /jsutils/img/com/cart.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:20 +0800] "GET /jsutils/img/com/bg_h180.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:21 +0800] "GET /jsutils/img/gray/sort_type.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:21 +0800] "GET /jsutils/img/com/bx2.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:21 +0800] "GET /jsutils/img/com/icon36x36.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:21 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /product/productDetail.html?id=2 HTTP/1.1" 200 4951
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/p50x50.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/ppp00.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/ppp1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/ppp2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/ppp3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/ppp5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/ppp4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /product/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/ppp.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/gray/star.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/gray/btn138x40.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/gray/h2_ch.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:24 +0800] "GET /jsutils/img/pic/ppp6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:42 +0800] "GET /product/productDetail.html?id=1001 HTTP/1.1" 200 4933
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:40:42 +0800] "GET /product/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:45:24 +0800] "GET / HTTP/1.1" 200 3711
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:45:24 +0800] "GET /jsutils/img/gray/bg_h38.gif HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:46:23 +0800] "GET / HTTP/1.1" 200 3711
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:46:23 +0800] "GET /jsutils/img/gray/bg_h38.gif HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:47:59 +0800] "GET / HTTP/1.1" 200 3690
0:0:0:0:0:0:0:1 - - [13/Feb/2018:22:47:59 +0800] "GET /jsutils/img/gray/bg_h38.gif HTTP/1.1" 404 1005
